"year","Value.Q","Value.E","diff","mean","pdiff","stat"
1990,1.54,1.54,0,1.54,0,"mar_p80_daily_sw"
1991,3.6,3.6,0,3.6,0,"mar_p80_daily_sw"
1992,6.6,6.6,0,6.6,0,"mar_p80_daily_sw"
1993,1.25,1.25,0,1.25,0,"mar_p80_daily_sw"
1994,2.97,2.97,0,2.97,0,"mar_p80_daily_sw"
1995,3.2,3.2,0,3.2,0,"mar_p80_daily_sw"
1996,4.2,4.2,0,4.2,0,"mar_p80_daily_sw"
1997,1.8,1.8,0,1.8,0,"mar_p80_daily_sw"
1998,1.02,1.02,0,1.02,0,"mar_p80_daily_sw"
1999,1.68,1.68,0,1.68,0,"mar_p80_daily_sw"
2000,1.23,1.23,0,1.23,0,"mar_p80_daily_sw"
2001,0.834,0.834,0,0.834,0,"mar_p80_daily_sw"
2002,1.6,1.6,0,1.6,0,"mar_p80_daily_sw"
2003,1.3,1.3,0,1.3,0,"mar_p80_daily_sw"
2004,1.33,1.33,0,1.33,0,"mar_p80_daily_sw"
2005,2.82,2.82,0,2.82,0,"mar_p80_daily_sw"
2006,0.7,0.7,0,0.7,0,"mar_p80_daily_sw"
2007,2.93,2.93,0,2.93,0,"mar_p80_daily_sw"
2008,1.34,1.34,0,1.34,0,"mar_p80_daily_sw"
2009,0.763,0.763,0,0.763,0,"mar_p80_daily_sw"
2010,1.83,1.83,0,1.83,0,"mar_p80_daily_sw"
2011,1.83,1.83,0,1.83,0,"mar_p80_daily_sw"
2012,1.48,1.48,0,1.48,0,"mar_p80_daily_sw"
2013,2.11,2.11,0,2.11,0,"mar_p80_daily_sw"
2014,1.13,1.13,0,1.13,0,"mar_p80_daily_sw"
1968,4.038,4.038,0,4.038,0,"apr_p80_daily_sw"
1969,3.17,3.17,0,3.17,0,"apr_p80_daily_sw"
1970,1.938,1.938,-2.22044604925031e-16,1.938,1.1457409954852e-16,"apr_p80_daily_sw"
1971,2.236,2.236,0,2.236,0,"apr_p80_daily_sw"
1972,4.954,4.954,0,4.954,0,"apr_p80_daily_sw"
1973,1.858,1.858,0,1.858,0,"apr_p80_daily_sw"
1974,3.712,3.712,0,3.712,0,"apr_p80_daily_sw"
1975,1.1,1.1,0,1.1,0,"apr_p80_daily_sw"
1976,2.65,2.65,-4.44089209850063e-16,2.65,1.67580833905684e-16,"apr_p80_daily_sw"
1977,3.19,3.19,-4.44089209850063e-16,3.19,1.39212918448295e-16,"apr_p80_daily_sw"
1978,5.884,5.884,8.88178419700125e-16,5.884,1.50948065890572e-16,"apr_p80_daily_sw"
1979,2.338,2.338,0,2.338,0,"apr_p80_daily_sw"
1980,2.194,2.194,0,2.194,0,"apr_p80_daily_sw"
1981,3.092,3.092,0,3.092,0,"apr_p80_daily_sw"
1982,1.418,1.418,0,1.418,0,"apr_p80_daily_sw"
1983,3.492,3.492,0,3.492,0,"apr_p80_daily_sw"
1984,3.35,3.35,0,3.35,0,"apr_p80_daily_sw"
1985,3.386,3.386,0,3.386,0,"apr_p80_daily_sw"
1986,7.014,7.014,0,7.014,0,"apr_p80_daily_sw"
1987,8.154,8.154,0,8.154,0,"apr_p80_daily_sw"
1988,2.174,2.174,0,2.174,0,"apr_p80_daily_sw"
1989,3.516,3.516,-8.88178419700125e-16,3.516,2.52610472042129e-16,"apr_p80_daily_sw"
1990,10.098,10.098,1.77635683940025e-15,10.098,1.75911748801768e-16,"apr_p80_daily_sw"
1991,5.408,5.408,0,5.408,0,"apr_p80_daily_sw"
1992,8.832,8.832,0,8.832,0,"apr_p80_daily_sw"
1993,3.302,3.302,0,3.302,0,"apr_p80_daily_sw"
1994,7.39,7.39,0,7.39,0,"apr_p80_daily_sw"
1995,5.126,5.126,0,5.126,0,"apr_p80_daily_sw"
1996,11.032,11.032,-3.5527136788005e-15,11.032,3.22037135496782e-16,"apr_p80_daily_sw"
1997,4.78,4.78,0,4.78,0,"apr_p80_daily_sw"
1998,3.628,3.628,0,3.628,0,"apr_p80_daily_sw"
1999,2.528,2.528,0,2.528,0,"apr_p80_daily_sw"
2000,5.508,5.508,0,5.508,0,"apr_p80_daily_sw"
2001,1.416,1.416,0,1.416,0,"apr_p80_daily_sw"
2002,3.106,3.106,0,3.106,0,"apr_p80_daily_sw"
2003,6.34,6.34,0,6.34,0,"apr_p80_daily_sw"
2004,10.056,10.056,0,10.056,0,"apr_p80_daily_sw"
2005,2.82,2.82,0,2.82,0,"apr_p80_daily_sw"
2006,3.012,3.012,0,3.012,0,"apr_p80_daily_sw"
2007,9.458,9.458,0,9.458,0,"apr_p80_daily_sw"
2008,1.36,1.36,0,1.36,0,"apr_p80_daily_sw"
2009,1.013,1.013,-2.22044604925031e-16,1.013,2.19195069027672e-16,"apr_p80_daily_sw"
2010,2.992,2.992,0,2.992,0,"apr_p80_daily_sw"
2011,2.892,2.892,0,2.892,0,"apr_p80_daily_sw"
2012,1.906,1.906,0,1.906,0,"apr_p80_daily_sw"
2013,7.212,7.212,0,7.212,0,"apr_p80_daily_sw"
2014,2.708,2.708,0,2.708,0,"apr_p80_daily_sw"
1968,12.3,12.3,0,12.3,0,"may_p80_daily_sw"
1969,14.9,14.9,0,14.9,0,"may_p80_daily_sw"
1970,9.32,9.32,0,9.32,0,"may_p80_daily_sw"
1971,25.9,25.9,0,25.9,0,"may_p80_daily_sw"
1972,21.9,21.9,0,21.9,0,"may_p80_daily_sw"
1973,8.86,8.86,0,8.86,0,"may_p80_daily_sw"
1974,13.6,13.6,0,13.6,0,"may_p80_daily_sw"
1975,7.62,7.62,0,7.62,0,"may_p80_daily_sw"
1976,20.9,20.9,0,20.9,0,"may_p80_daily_sw"
1977,9.85,9.85,0,9.85,0,"may_p80_daily_sw"
1978,15.8,15.8,0,15.8,0,"may_p80_daily_sw"
1979,14.1,14.1,0,14.1,0,"may_p80_daily_sw"
1980,17.3,17.3,0,17.3,0,"may_p80_daily_sw"
1981,11.6,11.6,0,11.6,0,"may_p80_daily_sw"
1982,8.76,8.76,0,8.76,0,"may_p80_daily_sw"
1983,17.1,17.1,0,17.1,0,"may_p80_daily_sw"
1984,4.41,4.41,0,4.41,0,"may_p80_daily_sw"
1985,8.92,8.92,0,8.92,0,"may_p80_daily_sw"
1986,9.07,9.07,0,9.07,0,"may_p80_daily_sw"
1987,17.4,17.4,0,17.4,0,"may_p80_daily_sw"
1988,12,12,0,12,0,"may_p80_daily_sw"
1989,13.4,13.4,0,13.4,0,"may_p80_daily_sw"
1990,15.3,15.3,0,15.3,0,"may_p80_daily_sw"
1991,23.7,23.7,0,23.7,0,"may_p80_daily_sw"
1992,10.5,10.5,0,10.5,0,"may_p80_daily_sw"
1993,12.1,12.1,0,12.1,0,"may_p80_daily_sw"
1994,14.9,14.9,0,14.9,0,"may_p80_daily_sw"
1995,26.8,26.8,0,26.8,0,"may_p80_daily_sw"
1996,8.69,8.69,0,8.69,0,"may_p80_daily_sw"
1997,22,22,0,22,0,"may_p80_daily_sw"
1998,21.4,21.4,0,21.4,0,"may_p80_daily_sw"
1999,10.9,10.9,0,10.9,0,"may_p80_daily_sw"
2000,10.1,10.1,0,10.1,0,"may_p80_daily_sw"
2001,10.6,10.6,0,10.6,0,"may_p80_daily_sw"
2002,12.3,12.3,0,12.3,0,"may_p80_daily_sw"
2003,10,10,0,10,0,"may_p80_daily_sw"
2004,15.2,15.2,0,15.2,0,"may_p80_daily_sw"
2005,6.79,6.79,0,6.79,0,"may_p80_daily_sw"
2006,13.5,13.5,0,13.5,0,"may_p80_daily_sw"
2007,14,14,0,14,0,"may_p80_daily_sw"
2008,11,11,0,11,0,"may_p80_daily_sw"
2009,7.8,7.8,0,7.8,0,"may_p80_daily_sw"
2010,8.35,8.35,0,8.35,0,"may_p80_daily_sw"
2011,9.27,9.27,0,9.27,0,"may_p80_daily_sw"
2012,17.2,17.2,0,17.2,0,"may_p80_daily_sw"
2013,18.3,18.3,0,18.3,0,"may_p80_daily_sw"
2014,20.9,20.9,0,20.9,0,"may_p80_daily_sw"
1968,24.44,24.44,0,24.44,0,"jun_p80_daily_sw"
1969,4.796,4.796,0,4.796,0,"jun_p80_daily_sw"
1970,11.212,11.212,-1.77635683940025e-15,11.212,1.58433539011795e-16,"jun_p80_daily_sw"
1971,23.62,23.62,0,23.62,0,"jun_p80_daily_sw"
1972,33.28,33.28,0,33.28,0,"jun_p80_daily_sw"
1973,10.28,10.28,-1.77635683940025e-15,10.28,1.72797357918312e-16,"jun_p80_daily_sw"
1974,27,27,0,27,0,"jun_p80_daily_sw"
1975,25.98,25.98,0,25.98,0,"jun_p80_daily_sw"
1976,16.92,16.92,0,16.92,0,"jun_p80_daily_sw"
1977,6.634,6.634,0,6.634,0,"jun_p80_daily_sw"
1978,17.48,17.48,0,17.48,0,"jun_p80_daily_sw"
1979,6.196,6.196,0,6.196,0,"jun_p80_daily_sw"
1980,8.992,8.992,1.77635683940025e-15,8.992,1.97548580894156e-16,"jun_p80_daily_sw"
1981,12.18,12.18,-1.77635683940025e-15,12.18,1.45842105041071e-16,"jun_p80_daily_sw"
1982,24.84,24.84,0,24.84,0,"jun_p80_daily_sw"
1983,9.584,9.584,0,9.584,0,"jun_p80_daily_sw"
1984,18.58,18.58,-3.5527136788005e-15,18.58,1.91211715758908e-16,"jun_p80_daily_sw"
1985,8.66,8.66,0,8.66,0,"jun_p80_daily_sw"
1986,10.86,10.86,-1.77635683940025e-15,10.86,1.63568769742196e-16,"jun_p80_daily_sw"
1987,8.348,8.348,0,8.348,0,"jun_p80_daily_sw"
1988,13.48,13.48,0,13.48,0,"jun_p80_daily_sw"
1989,9.47,9.47,0,9.47,0,"jun_p80_daily_sw"
1990,18.18,18.18,0,18.18,0,"jun_p80_daily_sw"
1991,24.36,24.36,0,24.36,0,"jun_p80_daily_sw"
1992,4.232,4.232,0,4.232,0,"jun_p80_daily_sw"
1993,3.84,3.84,0,3.84,0,"jun_p80_daily_sw"
1994,7.026,7.026,-8.88178419700125e-16,7.026,1.26413097025352e-16,"jun_p80_daily_sw"
1995,12.28,12.28,-1.77635683940025e-15,12.28,1.44654465749206e-16,"jun_p80_daily_sw"
1996,16.4,16.4,0,16.4,0,"jun_p80_daily_sw"
1997,19.52,19.52,0,19.52,0,"jun_p80_daily_sw"
1998,9.6,9.6,0,9.6,0,"jun_p80_daily_sw"
1999,27.04,27.04,0,27.04,0,"jun_p80_daily_sw"
2000,18.08,18.08,-3.5527136788005e-15,18.08,1.96499650376134e-16,"jun_p80_daily_sw"
2001,8.16,8.16,0,8.16,0,"jun_p80_daily_sw"
2002,32.44,32.44,0,32.44,0,"jun_p80_daily_sw"
2003,8.116,8.116,0,8.116,0,"jun_p80_daily_sw"
2004,6.632,6.632,-8.88178419700125e-16,6.632,1.33923163404723e-16,"jun_p80_daily_sw"
2005,2.918,2.918,0,2.918,0,"jun_p80_daily_sw"
2006,10.07,10.07,0,10.07,0,"jun_p80_daily_sw"
2007,14.7,14.7,-1.77635683940025e-15,14.7,1.20840601319745e-16,"jun_p80_daily_sw"
2008,13.74,13.74,0,13.74,0,"jun_p80_daily_sw"
2009,5.722,5.722,0,5.722,0,"jun_p80_daily_sw"
2010,21.78,21.78,0,21.78,0,"jun_p80_daily_sw"
2011,30.06,30.06,0,30.06,0,"jun_p80_daily_sw"
2012,22.88,22.88,0,22.88,0,"jun_p80_daily_sw"
2013,14,14,0,14,0,"jun_p80_daily_sw"
2014,18.78,18.78,0,18.78,0,"jun_p80_daily_sw"
1968,4.33,4.33,0,4.33,0,"jul_p80_daily_sw"
1969,1.73,1.73,0,1.73,0,"jul_p80_daily_sw"
1970,1.41,1.41,0,1.41,0,"jul_p80_daily_sw"
1971,13.3,13.3,0,13.3,0,"jul_p80_daily_sw"
1972,13.2,13.2,0,13.2,0,"jul_p80_daily_sw"
1973,1.99,1.99,0,1.99,0,"jul_p80_daily_sw"
1974,14.8,14.8,0,14.8,0,"jul_p80_daily_sw"
1975,4.79,4.79,0,4.79,0,"jul_p80_daily_sw"
1976,13.1,13.1,0,13.1,0,"jul_p80_daily_sw"
1977,1.5,1.5,0,1.5,0,"jul_p80_daily_sw"
1978,2.32,2.32,0,2.32,0,"jul_p80_daily_sw"
1979,1.15,1.15,0,1.15,0,"jul_p80_daily_sw"
1980,2.09,2.09,0,2.09,0,"jul_p80_daily_sw"
1981,4.88,4.88,0,4.88,0,"jul_p80_daily_sw"
1982,5.71,5.71,0,5.71,0,"jul_p80_daily_sw"
1983,3.49,3.49,0,3.49,0,"jul_p80_daily_sw"
1984,3.95,3.95,0,3.95,0,"jul_p80_daily_sw"
1985,1.63,1.63,0,1.63,0,"jul_p80_daily_sw"
1986,3.57,3.57,0,3.57,0,"jul_p80_daily_sw"
1987,2,2,0,2,0,"jul_p80_daily_sw"
1988,2.6,2.6,0,2.6,0,"jul_p80_daily_sw"
1989,1.97,1.97,0,1.97,0,"jul_p80_daily_sw"
1990,2.89,2.89,0,2.89,0,"jul_p80_daily_sw"
1991,7.07,7.07,0,7.07,0,"jul_p80_daily_sw"
1992,1.49,1.49,0,1.49,0,"jul_p80_daily_sw"
1993,2.34,2.34,0,2.34,0,"jul_p80_daily_sw"
1994,1.31,1.31,0,1.31,0,"jul_p80_daily_sw"
1995,2.2,2.2,0,2.2,0,"jul_p80_daily_sw"
1996,3.6,3.6,0,3.6,0,"jul_p80_daily_sw"
1997,3.96,3.96,0,3.96,0,"jul_p80_daily_sw"
1998,1.41,1.41,0,1.41,0,"jul_p80_daily_sw"
1999,17.9,17.9,0,17.9,0,"jul_p80_daily_sw"
2000,4.29,4.29,0,4.29,0,"jul_p80_daily_sw"
2001,1.47,1.47,0,1.47,0,"jul_p80_daily_sw"
2002,5.37,5.37,0,5.37,0,"jul_p80_daily_sw"
2003,1.15,1.15,0,1.15,0,"jul_p80_daily_sw"
2004,0.949,0.949,0,0.949,0,"jul_p80_daily_sw"
2005,1.15,1.15,0,1.15,0,"jul_p80_daily_sw"
2006,1.11,1.11,0,1.11,0,"jul_p80_daily_sw"
2007,3.81,3.81,0,3.81,0,"jul_p80_daily_sw"
2008,2.39,2.39,0,2.39,0,"jul_p80_daily_sw"
2009,1.37,1.37,0,1.37,0,"jul_p80_daily_sw"
2010,3.98,3.98,0,3.98,0,"jul_p80_daily_sw"
2011,10.7,10.7,0,10.7,0,"jul_p80_daily_sw"
2012,7.32,7.32,0,7.32,0,"jul_p80_daily_sw"
2013,1.7,1.7,0,1.7,0,"jul_p80_daily_sw"
2014,2.74,2.74,0,2.74,0,"jul_p80_daily_sw"
1968,1.31,1.31,0,1.31,0,"aug_p80_daily_sw"
1969,0.756,0.756,0,0.756,0,"aug_p80_daily_sw"
1970,0.575,0.575,0,0.575,0,"aug_p80_daily_sw"
1971,1.27,1.27,0,1.27,0,"aug_p80_daily_sw"
1972,2.53,2.53,0,2.53,0,"aug_p80_daily_sw"
1973,0.739,0.739,0,0.739,0,"aug_p80_daily_sw"
1974,2.27,2.27,0,2.27,0,"aug_p80_daily_sw"
1975,1.59,1.59,0,1.59,0,"aug_p80_daily_sw"
1976,4.33,4.33,0,4.33,0,"aug_p80_daily_sw"
1977,0.589,0.589,0,0.589,0,"aug_p80_daily_sw"
1978,0.951,0.951,0,0.951,0,"aug_p80_daily_sw"
1979,0.6,0.6,0,0.6,0,"aug_p80_daily_sw"
1980,1.25,1.25,0,1.25,0,"aug_p80_daily_sw"
1981,0.928,0.928,0,0.928,0,"aug_p80_daily_sw"
1982,1.28,1.28,0,1.28,0,"aug_p80_daily_sw"
1983,0.61,0.61,0,0.61,0,"aug_p80_daily_sw"
1984,0.964,0.964,0,0.964,0,"aug_p80_daily_sw"
1985,0.5,0.5,0,0.5,0,"aug_p80_daily_sw"
1986,0.702,0.702,0,0.702,0,"aug_p80_daily_sw"
1987,0.578,0.578,0,0.578,0,"aug_p80_daily_sw"
1988,0.713,0.713,0,0.713,0,"aug_p80_daily_sw"
1989,1.29,1.29,0,1.29,0,"aug_p80_daily_sw"
1990,1.04,1.04,0,1.04,0,"aug_p80_daily_sw"
1991,2.13,2.13,0,2.13,0,"aug_p80_daily_sw"
1992,0.505,0.505,0,0.505,0,"aug_p80_daily_sw"
1993,1.57,1.57,0,1.57,0,"aug_p80_daily_sw"
1994,0.478,0.478,0,0.478,0,"aug_p80_daily_sw"
1995,1.4,1.4,0,1.4,0,"aug_p80_daily_sw"
1996,0.792,0.792,0,0.792,0,"aug_p80_daily_sw"
1997,1,1,0,1,0,"aug_p80_daily_sw"
1998,0.532,0.532,0,0.532,0,"aug_p80_daily_sw"
1999,3.15,3.15,0,3.15,0,"aug_p80_daily_sw"
2000,0.986,0.986,0,0.986,0,"aug_p80_daily_sw"
2001,0.581,0.581,0,0.581,0,"aug_p80_daily_sw"
2002,1.04,1.04,0,1.04,0,"aug_p80_daily_sw"
2003,0.44,0.44,0,0.44,0,"aug_p80_daily_sw"
2004,0.525,0.525,0,0.525,0,"aug_p80_daily_sw"
2005,0.458,0.458,0,0.458,0,"aug_p80_daily_sw"
2006,0.413,0.413,0,0.413,0,"aug_p80_daily_sw"
2007,1.01,1.01,0,1.01,0,"aug_p80_daily_sw"
2008,1.32,1.32,0,1.32,0,"aug_p80_daily_sw"
2009,0.474,0.474,0,0.474,0,"aug_p80_daily_sw"
2010,0.931,0.931,0,0.931,0,"aug_p80_daily_sw"
2011,1.83,1.83,0,1.83,0,"aug_p80_daily_sw"
2012,1.06,1.06,0,1.06,0,"aug_p80_daily_sw"
2013,0.75,0.75,0,0.75,0,"aug_p80_daily_sw"
2014,0.683,0.683,0,0.683,0,"aug_p80_daily_sw"
1968,0.9796,0.9796,0,0.9796,0,"sep_p80_daily_sw"
1969,0.6704,0.6704,0,0.6704,0,"sep_p80_daily_sw"
1970,0.504,0.504,0,0.504,0,"sep_p80_daily_sw"
1971,0.6718,0.6718,-1.11022302462516e-16,0.6718,1.65260944421726e-16,"sep_p80_daily_sw"
1972,1.658,1.658,0,1.658,0,"sep_p80_daily_sw"
1973,0.4718,0.4718,0,0.4718,0,"sep_p80_daily_sw"
1974,1.08,1.08,0,1.08,0,"sep_p80_daily_sw"
1975,0.9318,0.9318,-1.11022302462516e-16,0.9318,1.19148210412659e-16,"sep_p80_daily_sw"
1976,1.7,1.7,0,1.7,0,"sep_p80_daily_sw"
1977,0.6454,0.6454,0,0.6454,0,"sep_p80_daily_sw"
1978,1.624,1.624,2.22044604925031e-16,1.624,1.36726973476004e-16,"sep_p80_daily_sw"
1979,0.5598,0.5598,-1.11022302462516e-16,0.5598,1.98324941876591e-16,"sep_p80_daily_sw"
1980,0.8376,0.8376,0,0.8376,0,"sep_p80_daily_sw"
1981,0.7784,0.7784,0,0.7784,0,"sep_p80_daily_sw"
1982,0.8094,0.8094,0,0.8094,0,"sep_p80_daily_sw"
1983,0.7926,0.7926,-1.11022302462516e-16,0.7926,1.40073558494216e-16,"sep_p80_daily_sw"
1984,1.05,1.05,0,1.05,0,"sep_p80_daily_sw"
1985,0.628,0.628,0,0.628,0,"sep_p80_daily_sw"
1986,0.6032,0.6032,0,0.6032,0,"sep_p80_daily_sw"
1987,0.4616,0.4616,0,0.4616,0,"sep_p80_daily_sw"
1988,0.4936,0.4936,0,0.4936,0,"sep_p80_daily_sw"
1989,0.701,0.701,0,0.701,0,"sep_p80_daily_sw"
1990,0.8578,0.8578,0,0.8578,0,"sep_p80_daily_sw"
1991,1.16,1.16,0,1.16,0,"sep_p80_daily_sw"
1992,0.6992,0.6992,1.11022302462516e-16,0.6992,1.58784757526481e-16,"sep_p80_daily_sw"
1993,0.7412,0.7412,0,0.7412,0,"sep_p80_daily_sw"
1994,0.2782,0.2782,0,0.2782,0,"sep_p80_daily_sw"
1995,0.5502,0.5502,0,0.5502,0,"sep_p80_daily_sw"
1996,0.8924,0.8924,-1.11022302462516e-16,0.8924,1.2440867600013e-16,"sep_p80_daily_sw"
1997,0.8174,0.8174,0,0.8174,0,"sep_p80_daily_sw"
1998,0.433,0.433,0,0.433,0,"sep_p80_daily_sw"
1999,1.37,1.37,2.22044604925031e-16,1.37,1.62076353959877e-16,"sep_p80_daily_sw"
2000,1.102,1.102,0,1.102,0,"sep_p80_daily_sw"
2001,0.451,0.451,0,0.451,0,"sep_p80_daily_sw"
2002,0.625,0.625,0,0.625,0,"sep_p80_daily_sw"
2003,0.375,0.375,0,0.375,0,"sep_p80_daily_sw"
2004,1.0016,1.0016,0,1.0016,0,"sep_p80_daily_sw"
2005,0.4822,0.4822,0,0.4822,0,"sep_p80_daily_sw"
2006,0.3422,0.3422,0,0.3422,0,"sep_p80_daily_sw"
2007,0.634,0.634,0,0.634,0,"sep_p80_daily_sw"
2008,0.8496,0.8496,0,0.8496,0,"sep_p80_daily_sw"
2009,0.4332,0.4332,-5.55111512312578e-17,0.4332,1.28142085021371e-16,"sep_p80_daily_sw"
2010,0.9864,0.9864,1.11022302462516e-16,0.9864,1.12553023583248e-16,"sep_p80_daily_sw"
2011,0.8524,0.8524,1.11022302462516e-16,0.8524,1.30246718046123e-16,"sep_p80_daily_sw"
2012,0.5158,0.5158,0,0.5158,0,"sep_p80_daily_sw"
2013,0.6574,0.6574,0,0.6574,0,"sep_p80_daily_sw"
2014,0.512,0.512,0,0.512,0,"sep_p80_daily_sw"
1968,1.64,1.64,0,1.64,0,"oct_p80_daily_sw"
1969,1.89,1.89,0,1.89,0,"oct_p80_daily_sw"
1970,0.934,0.934,0,0.934,0,"oct_p80_daily_sw"
1971,1.41,1.41,0,1.41,0,"oct_p80_daily_sw"
1972,1.56,1.56,0,1.56,0,"oct_p80_daily_sw"
1973,0.784,0.784,0,0.784,0,"oct_p80_daily_sw"
1974,1.07,1.07,0,1.07,0,"oct_p80_daily_sw"
1975,1.21,1.21,0,1.21,0,"oct_p80_daily_sw"
1976,1.1,1.1,0,1.1,0,"oct_p80_daily_sw"
1977,0.779,0.779,0,0.779,0,"oct_p80_daily_sw"
1978,1.46,1.46,0,1.46,0,"oct_p80_daily_sw"
1979,0.551,0.551,0,0.551,0,"oct_p80_daily_sw"
1980,1.4,1.4,0,1.4,0,"oct_p80_daily_sw"
1981,1.82,1.82,0,1.82,0,"oct_p80_daily_sw"
1982,1.46,1.46,0,1.46,0,"oct_p80_daily_sw"
1983,0.529,0.529,0,0.529,0,"oct_p80_daily_sw"
1984,1.32,1.32,0,1.32,0,"oct_p80_daily_sw"
1985,0.628,0.628,0,0.628,0,"oct_p80_daily_sw"
1986,0.635,0.635,0,0.635,0,"oct_p80_daily_sw"
1987,0.448,0.448,0,0.448,0,"oct_p80_daily_sw"
1988,0.783,0.783,0,0.783,0,"oct_p80_daily_sw"
1989,0.675,0.675,0,0.675,0,"oct_p80_daily_sw"
1990,3.23,3.23,0,3.23,0,"oct_p80_daily_sw"
1991,0.763,0.763,0,0.763,0,"oct_p80_daily_sw"
1992,0.783,0.783,0,0.783,0,"oct_p80_daily_sw"
1993,0.675,0.675,0,0.675,0,"oct_p80_daily_sw"
1994,0.323,0.323,0,0.323,0,"oct_p80_daily_sw"
1995,1.4,1.4,0,1.4,0,"oct_p80_daily_sw"
1996,0.999,0.999,0,0.999,0,"oct_p80_daily_sw"
1997,2.9,2.9,0,2.9,0,"oct_p80_daily_sw"
1998,0.606,0.606,0,0.606,0,"oct_p80_daily_sw"
1999,1.82,1.82,0,1.82,0,"oct_p80_daily_sw"
2000,0.919,0.919,0,0.919,0,"oct_p80_daily_sw"
2001,0.476,0.476,0,0.476,0,"oct_p80_daily_sw"
2002,0.651,0.651,0,0.651,0,"oct_p80_daily_sw"
2003,0.416,0.416,0,0.416,0,"oct_p80_daily_sw"
2004,1.14,1.14,0,1.14,0,"oct_p80_daily_sw"
2005,2.06,2.06,0,2.06,0,"oct_p80_daily_sw"
2006,0.363,0.363,0,0.363,0,"oct_p80_daily_sw"
2007,2.18,2.18,0,2.18,0,"oct_p80_daily_sw"
2008,1.25,1.25,0,1.25,0,"oct_p80_daily_sw"
2009,0.503,0.503,0,0.503,0,"oct_p80_daily_sw"
2010,1.91,1.91,0,1.91,0,"oct_p80_daily_sw"
2011,2.31,2.31,0,2.31,0,"oct_p80_daily_sw"
2012,0.484,0.484,0,0.484,0,"oct_p80_daily_sw"
2013,1.99,1.99,0,1.99,0,"oct_p80_daily_sw"
2014,0.574,0.574,0,0.574,0,"oct_p80_daily_sw"
1968,2.35,2.35,0,2.35,0,"nov_p80_daily_sw"
1969,2.218,2.218,0,2.218,0,"nov_p80_daily_sw"
1970,1.118,1.118,0,1.118,0,"nov_p80_daily_sw"
1971,1.56,1.56,0,1.56,0,"nov_p80_daily_sw"
1972,1.294,1.294,0,1.294,0,"nov_p80_daily_sw"
1973,1.53,1.53,0,1.53,0,"nov_p80_daily_sw"
1974,1.1,1.1,0,1.1,0,"nov_p80_daily_sw"
1975,4.834,4.834,0,4.834,0,"nov_p80_daily_sw"
1976,1.208,1.208,0,1.208,0,"nov_p80_daily_sw"
1977,1.522,1.522,-2.22044604925031e-16,1.522,1.45890016376499e-16,"nov_p80_daily_sw"
1978,1.498,1.498,0,1.498,0,"nov_p80_daily_sw"
1979,0.7448,0.7448,0,0.7448,0,"nov_p80_daily_sw"
1980,2.856,2.856,-4.44089209850063e-16,2.856,1.55493420815848e-16,"nov_p80_daily_sw"
1981,2.184,2.184,0,2.184,0,"nov_p80_daily_sw"
1982,1.098,1.098,0,1.098,0,"nov_p80_daily_sw"
1983,3.002,3.002,0,3.002,0,"nov_p80_daily_sw"
1984,1.232,1.232,0,1.232,0,"nov_p80_daily_sw"
1985,0.854,0.854,0,0.854,0,"nov_p80_daily_sw"
1986,1.562,1.562,0,1.562,0,"nov_p80_daily_sw"
1987,0.4884,0.4884,0,0.4884,0,"nov_p80_daily_sw"
1988,2.4,2.4,0,2.4,0,"nov_p80_daily_sw"
1989,4.658,4.658,8.88178419700125e-16,4.658,1.90678063482208e-16,"nov_p80_daily_sw"
1990,5.638,5.638,-8.88178419700125e-16,5.638,1.57534306438476e-16,"nov_p80_daily_sw"
1991,2.114,2.114,-4.44089209850063e-16,2.114,2.10070581764457e-16,"nov_p80_daily_sw"
1992,1.57,1.57,-2.22044604925031e-16,1.57,1.41429684665625e-16,"nov_p80_daily_sw"
1993,0.68,0.68,0,0.68,0,"nov_p80_daily_sw"
1994,0.7,0.7,0,0.7,0,"nov_p80_daily_sw"
1995,1.964,1.964,0,1.964,0,"nov_p80_daily_sw"
1996,2.28,2.28,0,2.28,0,"nov_p80_daily_sw"
1997,2.672,2.672,0,2.672,0,"nov_p80_daily_sw"
1998,0.6496,0.6496,-1.11022302462516e-16,0.6496,1.70908716845006e-16,"nov_p80_daily_sw"
1999,4.034,4.034,-8.88178419700125e-16,4.034,2.20173133292049e-16,"nov_p80_daily_sw"
2000,1.286,1.286,0,1.286,0,"nov_p80_daily_sw"
2001,2.16,2.16,0,2.16,0,"nov_p80_daily_sw"
2002,0.7644,0.7644,-1.11022302462516e-16,0.7644,1.45241107355463e-16,"nov_p80_daily_sw"
2003,2.08,2.08,0,2.08,0,"nov_p80_daily_sw"
2004,3.274,3.274,0,3.274,0,"nov_p80_daily_sw"
2005,2.136,2.136,0,2.136,0,"nov_p80_daily_sw"
2006,2.32,2.32,-4.44089209850063e-16,2.32,1.91417762866406e-16,"nov_p80_daily_sw"
2007,2.282,2.282,0,2.282,0,"nov_p80_daily_sw"
2008,2.372,2.372,-4.44089209850063e-16,2.372,1.87221420678779e-16,"nov_p80_daily_sw"
2009,3.698,3.698,0,3.698,0,"nov_p80_daily_sw"
2010,2.38,2.38,0,2.38,0,"nov_p80_daily_sw"
2011,1.192,1.192,0,1.192,0,"nov_p80_daily_sw"
2012,2.898,2.898,0,2.898,0,"nov_p80_daily_sw"
2013,1.238,1.238,0,1.238,0,"nov_p80_daily_sw"
